gamma K price vol
0.5 0.036000000000000004 0.00890581822672864 0.23022651592059443
0.5 0.038000000000000006 0.009812645001808513 0.22379653713686626
0.5 0.04 0.010810422910826591 0.2184957865364207
0.5 0.042 0.0099202169464928 0.2146514075069349
0.5 0.044000000000000004 0.009126253236857727 0.21186046887714974
0.5 0.046000000000000006 0.008422614829535895 0.2099836132019009
0.5 0.04800000000000001 0.007800795958545418 0.20886617263132878
0.5 0.05 0.007253157760999468 0.20839637923664986
0.5 0.052000000000000005 0.006771182575227413 0.20846049554835025
0.5 0.054000000000000006 0.006346077488804043 0.20894702021521205
0.5 0.05600000000000001 0.005971029391106274 0.2097856197989035
0.5 0.05800000000000001 0.005637899474444773 0.21087715417075323
0.5 0.06 0.005341871917593086 0.21218482079935344
0.5 0.062 0.005076520649650374 0.21363328838628304
0.5 0.064 0.004838537611950454 0.21520508995361817
0.5 0.066 0.004623240202340529 0.21684815352442516
0.5 0.068 0.004428325980379606 0.21855479604957784
0.5 0.07 0.004250477901250739 0.2202905248881001
0.5 0.07200000000000001 0.004088057175928998 0.2220524686004402
0.5 0.07400000000000001 0.003938716754584297 0.22381809647342168
0.5 0.07600000000000001 0.003801264374815154 0.22558691579275464
0.5 0.07800000000000001 0.003674020377966574 0.2273442226157847
0.5 0.08 0.003556099902969003 0.22909069754587777
0.5 0.08200000000000002 0.003446281097370147 0.2308166969779715
0.5 0.084 0.0033438952766632326 0.23252347889706465
0.5 0.086 0.0032480377011963723 0.23420470450498565
0.5 0.08800000000000001 0.0031581946839526007 0.2358618470288582
0.5 0.09 0.003073684478846951 0.23749074341346507
0.5 0.09200000000000001 0.0029941065234315514 0.23909293075220822
0.5 0.094 0.0029189385516173016 0.24066568480159503
0.5 0.09600000000000002 0.002847863928242931 0.2422105163526864
0.5 0.098 0.0027804764029950536 0.24372566631679926
0.5 0.1 0.00271652255524092 0.2452125733864035
0.5 0.10200000000000001 0.002655681926873997 0.24667013173895633
0.5 0.10400000000000001 0.00259774938000225 0.24809968681729985
0.5 0.10600000000000001 0.002542468884715176 0.2495005779893136
0.5 0.10800000000000001 0.0024896726589616453 0.25087405001998786
0.5 0.11 0.002439153755698185 0.25221974691006727
0.5 0.11200000000000002 0.0023907736399913187 0.2535388128685217
0.5 0.114 0.002344363255907913 0.25483110049507174
0.5 0.11600000000000002 0.002299807219403476 0.2560976575785112
0.5 0.11800000000000001 0.0022569660851983293 0.2573384790423598
0.5 0.12 0.0022157429810649083 0.2585545223666138
0.5 0.12200000000000001 0.002176021863229327 0.25974587866828264
0.5 0.124 0.002137720801050867 0.260913422032702
0.5 0.126 0.0021007424378574717 0.26205730743833344
0.5 0.128 0.0020650170079692595 0.26317833262685275
0.5 0.13 0.0020304622205985622 0.2642766936589649
0.5 0.132 0.0019970182943966856 0.26535311875379647
0.5 0.134 0.001964615192835939 0.26640782895237153
0.5 0.136 0.0019332013906656444 0.2674414893527262
0.5 0.138 0.001902716900638766 0.2684543345811064
0.5 0.14 0.0018731170722166893 0.2694469725107883
0.5 0.14200000000000002 0.0018443502220397427 0.2704196433001171
0.5 0.14400000000000002 0.0018163774613240615 0.27137290296398703
0.5 0.14600000000000002 0.0017891540169697102 0.27230699152692994
0.5 0.14800000000000002 0.00176264585856523 0.2732224179913831
0.5 0.15 0.001736814001478897 0.2741194182954289
0.5 0.15200000000000002 0.0017116285352715699 0.27499845878245116
0.5 0.154 0.0016870553539524015 0.2758597685851081
0.5 0.15600000000000003 0.0016630680595447899 0.2767037752854435
0.5 0.158 0.0016396366815481767 0.2775306993815375
0.5 0.16 0.00161673783154359 0.2783409331761773
0.5 0.162 0.0015943450634753446 0.2791346873454111
0.5 0.16400000000000003 0.0015724375797530241 0.279912322019233
0.5 0.166 0.0015509919532052515 0.2806740373258196
0.5 0.168 0.001529989626519227 0.2814201639913556
0.5 0.17 0.0015094097706667845 0.28215089120055953
0.5 0.172 0.0014892357736226494 0.2828665227426468
0.5 0.17400000000000002 0.0014694490524140341 0.28356723669731226
0.5 0.17600000000000002 0.0014500346908553113 0.28425331211363614
0.5 0.17800000000000002 0.001430976055855894 0.2849249159679938
0.5 0.18 0.0014122597151578714 0.2855823209501382
0.5 0.182 0.0013938707351875527 0.2862256486204808
0.5 0.18400000000000002 0.0013757969868016904 0.28685515232575215
0.5 0.18600000000000003 0.0013580250233151817 0.2874709772395719
0.5 0.188 0.0013405438637799025 0.28807333907873034
0.5 0.19 0.001323341367023189 0.28866237244104037
0.5 0.19200000000000003 0.0013064075670335558 0.28923827492147397
0.5 0.19400000000000003 0.0012897314727858531 0.28980117079438394
0.5 0.196 0.0012733040181484125 0.29035124075255264
0.5 0.198 0.00125711522863072 0.2908885990061671
0.5 0.2 0.0012411568382841617 0.2914134104253098
1.0 0.002 9.617853175042559E-4 0.8743648172360342
1.0 0.004 0.001255431868670105 0.6573831472997707
1.0 0.006000000000000001 0.0015685247203437109 0.5624756075377454
1.0 0.008 0.0018993544859093317 0.5029813510959649
1.0 0.01 0.0022457619904911593 0.459705769971534
1.0 0.012000000000000002 0.0026096663944079755 0.42573767607849633
1.0 0.014000000000000002 0.002991497629909526 0.3976895829458317
1.0 0.016 0.0033935642063271107 0.37379309518507453
1.0 0.018000000000000002 0.0038172396567796602 0.35292783580982184
1.0 0.02 0.00426575884215403 0.3344371700727178
1.0 0.022000000000000002 0.004741303916120287 0.31782528704198265
1.0 0.024000000000000004 0.005248406533447735 0.30281208724475306
1.0 0.026000000000000002 0.005790227151054958 0.2891415866238209
1.0 0.028000000000000004 0.006373061516164185 0.27670544083783666
1.0 0.03 0.0070014014101985635 0.2653668785395922
1.0 0.032 0.007683819187473925 0.25511976499006833
1.0 0.034 0.008426668841232313 0.24590817827207834
1.0 0.036000000000000004 0.009241097236118231 0.23780268649332856
1.0 0.038000000000000006 0.01013596090962073 0.23082650596223567
1.0 0.04 0.011124484836448248 0.22511421227795864
1.0 0.042 0.010228206112769709 0.22098745754084057
1.0 0.044000000000000004 0.009431044911692516 0.21802200761017576
1.0 0.046000000000000006 0.00872692389913148 0.21606470334335912
1.0 0.04800000000000001 0.008107372692833285 0.21495362475692148
1.0 0.05 0.0075647103600908865 0.2145703966690277
1.0 0.052000000000000005 0.0070904912181802855 0.2147986955641761
1.0 0.054000000000000006 0.006676087746264805 0.2155277295443472
1.0 0.05600000000000001 0.006314364525975446 0.2166793138743708
1.0 0.05800000000000001 0.00599708771988862 0.21815190728909972
1.0 0.06 0.00571892506433141 0.21989806995931652
1.0 0.062 0.005473046835833439 0.22183451354912168
1.0 0.064 0.005255711576363482 0.22393472527709335
1.0 0.066 0.005061761756883872 0.22613694222345337
1.0 0.068 0.004888615866943533 0.22842711205414704
1.0 0.07 0.00473257133421007 0.23076238259907306
1.0 0.07200000000000001 0.00459183381528977 0.23313567091310541
1.0 0.07400000000000001 0.004463797398543034 0.23551834964101323
1.0 0.07600000000000001 0.00434719421637513 0.2379071858989828
1.0 0.07800000000000001 0.00424019201045254 0.240283435984545
1.0 0.08 0.004141878041352022 0.24264600981065174
1.0 0.08200000000000002 0.004050951928384836 0.24498277653412792
1.0 0.084 0.003966744337013948 0.24729384502764126
1.0 0.086 0.003888318981009579 0.2495714302731166
1.0 0.08800000000000001 0.0038151763347612235 0.2518163235151952
1.0 0.09 0.0037466310967672377 0.25402360353853953
1.0 0.09200000000000001 0.003682304308471269 0.25619439624504725
1.0 0.094 0.003621685875949098 0.25832566930484285
1.0 0.09600000000000002 0.0035644839038026883 0.2604187184492356
1.0 0.098 0.0035103124690326953 0.26247175255843536
1.0 0.1 0.0034589435605188296 0.2644861283190004
1.0 0.10200000000000001 0.0034100806673507135 0.26646087606710367
1.0 0.10400000000000001 0.0033635433658992723 0.26839734917595837
1.0 0.10600000000000001 0.0033191005531527863 0.27029512202560213
1.0 0.10800000000000001 0.003276607756348814 0.272155507556173
1.0 0.11 0.0032358824530479458 0.27397843935691046
1.0 0.11200000000000002 0.0031968076892693632 0.2757651695017779
1.0 0.114 0.0031592375471193243 0.27751586666926126
1.0 0.11600000000000002 0.0031230763958971916 0.27923171192482693
1.0 0.11800000000000001 0.0030882062721100437 0.28091302511989225
1.0 0.12 0.0030545482562409974 0.2825609124915679
1.0 0.12200000000000001 0.0030220060023160404 0.28417578803431426
1.0 0.124 0.002990513826213642 0.28575868317128883
1.0 0.126 0.0029599922946488585 0.28731006716272534
1.0 0.128 0.002930386309137913 0.2888308988960268
1.0 0.13 0.002901629811689623 0.290321676383866
1.0 0.132 0.0028736762475412556 0.29178328952611254
1.0 0.134 0.002846470242765953 0.29321624706133714
1.0 0.136 0.0028199721968649055 0.2946213740925303
1.0 0.138 0.002794135349771072 0.2959991779213003
1.0 0.14 0.0027689258062622833 0.2973504232936053
1.0 0.14200000000000002 0.0027443038111287536 0.2986756079833979
1.0 0.14400000000000002 0.002720240184266287 0.2999754408261649
1.0 0.14600000000000002 0.002696700912660734 0.3012504048154845
1.0 0.14800000000000002 0.0026736607398321747 0.3025011571844004
1.0 0.15 0.002651090395121504 0.30372816287446835
1.0 0.15200000000000002 0.002628967908052128 0.3049320316032044
1.0 0.154 0.002607267951892421 0.30611320837052614
1.0 0.15600000000000003 0.002585971324748379 0.30727225920184625
1.0 0.158 0.002565056001174853 0.3084096082266381
1.0 0.16 0.002544505125093657 0.30952578132129455
1.0 0.162 0.002524299451253214 0.31062118147925116
1.0 0.16400000000000003 0.0025044241217285447 0.311696297689704
1.0 0.166 0.002484862245982257 0.3127515119966701
1.0 0.168 0.0024656006766000135 0.3137872794914337
1.0 0.17 0.0024466245280735034 0.3148039617574909
1.0 0.172 0.0024279221241472596 0.31580198271921506
1.0 0.17400000000000002 0.0024094802951782138 0.31678168418414904
1.0 0.17600000000000002 0.002391288635820861 0.3177434613995972
1.0 0.17800000000000002 0.0023733354517917384 0.31868763720166665
1.0 0.18 0.0023556114402616514 0.3196145804275592
1.0 0.182 0.002338106181175687 0.3205245958128212
1.0 0.18400000000000002 0.002320811331927533 0.32141802784700807
1.0 0.18600000000000003 0.002303717577617673 0.3222951640646378
1.0 0.188 0.002286817415070816 0.32315632648335657
1.0 0.19 0.002270102491722245 0.3240017863386009
1.0 0.19200000000000003 0.002253566040840715 0.3248318448819601
1.0 0.19400000000000003 0.002237200550992688 0.3256467579361579
1.0 0.196 0.0022209999037203264 0.3264468075383788
1.0 0.198 0.0022049573254105817 0.3272322349573943
1.0 0.2 0.002189067270095548 0.328003304427877
1.5 0.002 0.002630820730557423 NaN
1.5 0.004 0.0029084846348111752 1.033728851320821
1.5 0.006000000000000001 0.003198694093503897 0.7845874373570132
1.5 0.008 0.00350114024454302 0.6634790176824923
1.5 0.01 0.0038148587583261262 0.5849360415229685
1.5 0.012000000000000002 0.004141918991413625 0.5275357914936337
1.5 0.014000000000000002 0.004483129449287944 0.48257660896603094
1.5 0.016 0.004841308355580617 0.4458199786150681
1.5 0.018000000000000002 0.005218192258064112 0.4148131157988709
1.5 0.02 0.005617834689798054 0.388128881036402
1.5 0.022000000000000002 0.00604297172706412 0.36477444648057467
1.5 0.024000000000000004 0.0064992922879686275 0.34415751075440343
1.5 0.026000000000000002 0.006990824699600454 0.3257962878518067
1.5 0.028000000000000004 0.0075252868112935965 0.3094362283260952
1.5 0.03 0.008108406591628186 0.2948278622779239
1.5 0.032 0.008750182009954702 0.2818863379839219
1.5 0.034 0.009458472638819701 0.27049810118097734
1.5 0.036000000000000004 0.01024542163721507 0.2606805592961142
1.5 0.038000000000000006 0.011121303495282146 0.2524262472787097
1.5 0.04 0.012099583792119228 0.2458249309611056
1.5 0.042 0.011202573591130718 0.24117729039789085
1.5 0.044000000000000004 0.010414010929538987 0.23801671443089356
1.5 0.046000000000000006 0.0097278705891561 0.2361638324094139
1.5 0.04800000000000001 0.009135753399617334 0.23543716890209915
1.5 0.05 0.008630064939560672 0.23570452657543864
1.5 0.052000000000000005 0.008202365743790059 0.23683815739576264
1.5 0.054000000000000006 0.007844265442701172 0.23872359741575125
1.5 0.05600000000000001 0.007548022328156814 0.24126455133617802
1.5 0.05800000000000001 0.007305280570484543 0.24435280910438323
1.5 0.06 0.007109492164685763 0.24791307645833108
1.5 0.062 0.006953036736738822 0.25184378502802207
1.5 0.064 0.006830775564040426 0.2560871935211603
1.5 0.066 0.006736285128478354 0.26055391569224723
1.5 0.068 0.006665799442557724 0.2652024815754462
1.5 0.07 0.006614279021560726 0.2699607235628304
1.5 0.07200000000000001 0.006579120839043925 0.27480148127316517
1.5 0.07400000000000001 0.0065566159198181635 0.27967145873865956
1.5 0.07600000000000001 0.006545042625402809 0.2845547662034398
1.5 0.07800000000000001 0.006541812626850875 0.2894152100938931
1.5 0.08 0.00654581702037227 0.2942447798176338
1.5 0.08200000000000002 0.006555320033780203 0.29902078360262596
1.5 0.084 0.0065696139433177765 0.30374019739240293
1.5 0.086 0.006587563710185933 0.3083899073772706
1.5 0.08800000000000001 0.006608715507324353 0.3129698011516929
1.5 0.09 0.006632335511570502 0.3174730442116958
1.5 0.09200000000000001 0.0066581286724319635 0.3219011011521739
1.5 0.094 0.006685620463733369 0.3262510180641557
1.5 0.09600000000000002 0.00671461548936105 0.3305250359795736
1.5 0.098 0.006744804192231368 0.33472248843654345
1.5 0.1 0.006776054529078871 0.3388459336025809
1.5 0.10200000000000001 0.006808161626955571 0.34289599338112425
1.5 0.10400000000000001 0.006841034417825432 0.34687528851755955
1.5 0.10600000000000001 0.006874534896385272 0.3507851252369805
1.5 0.10800000000000001 0.006908599001488547 0.3546280513665979
1.5 0.11 0.006943131976113076 0.3584057011774621
1.5 0.11200000000000002 0.006978087902582579 0.36212048219068244
1.5 0.114 0.0070134004439962655 0.3657741508431051
1.5 0.11600000000000002 0.007049036101005481 0.36936894542387005
1.5 0.11800000000000001 0.007084947544031693 0.3729066283354873
1.5 0.12 0.00712110992686373 0.37638926105103376
1.5 0.12200000000000001 0.007157488864555301 0.3798185486891321
1.5 0.124 0.007194065643733233 0.3831963798037744
1.5 0.126 0.007230814854888457 0.38652437002696727
1.5 0.128 0.007267722201482385 0.3898042447098939
1.5 0.13 0.007304768606236478 0.39303751584983415
1.5 0.132 0.0073419430018615275 0.39622575790325293
1.5 0.134 0.007379230852897595 0.39937037544006115
1.5 0.136 0.007416623486578337 0.40247280510971234
1.5 0.138 0.007454109676193517 0.4055343460529371
1.5 0.14 0.007491682548114879 0.4085563014852876
1.5 0.14200000000000002 0.0075293333215050865 0.41153988665618196
1.5 0.14400000000000002 0.007567056491281147 0.41448629256674385
1.5 0.14600000000000002 0.007604845109427172 0.4173966242420799
1.5 0.14800000000000002 0.007642694723904518 0.420271979079617
1.5 0.15 0.007680599777675514 0.4231133754608233
1.5 0.15200000000000002 0.007718556637721359 0.4259218194058658
1.5 0.154 0.007756560815210699 0.42869824980061044
1.5 0.15600000000000003 0.007794609320543523 0.43144359045103453
1.5 0.158 0.007832698494302072 0.4341587076191474
1.5 0.16 0.007870825857108231 0.43684445109748327
1.5 0.162 0.007908988400185052 0.4395016209674636
1.5 0.16400000000000003 0.007947184052311264 0.44213100032341424
1.5 0.166 0.0079854103200149 0.4447333290144297
1.5 0.168 0.00802366546127109 0.4473093299505571
1.5 0.17 0.008061947394386227 0.4498596881855094
1.5 0.172 0.008100254644894556 0.45238507224154
1.5 0.17400000000000002 0.008138585462909027 0.45488611731490225
1.5 0.17600000000000002 0.008176938592999937 0.4573634426985139
1.5 0.17800000000000002 0.008215312554741235 0.4598176381977647
1.5 0.18 0.008253706273234912 0.462249278469687
1.5 0.182 0.008292118488491167 0.4646589119591989
1.5 0.18400000000000002 0.008330548275359341 0.4670470727817949
1.5 0.18600000000000003 0.008368994555422284 0.4694142716538758
1.5 0.188 0.008407456528489657 0.4717610058034253
1.5 0.19 0.008445933266672747 0.47408775148947585
1.5 0.19200000000000003 0.008484424074649536 0.47639497231822725
1.5 0.19400000000000003 0.008522928150082855 0.4786831130376173
1.5 0.196 0.008561444886129447 0.4809526065552982
1.5 0.198 0.008599973585771721 0.4832038687629516
1.5 0.2 0.00863851371719552 0.4854373044906335
