t F Q M0 M1
1.0 1.7939698492462313 0.0 0.40793955492465234 0.0
1.0 1.8040201005025125 0.0 0.4172724661787699 0.0
1.0 1.814070351758794 0.0 0.4267375620489957 0.0
1.0 1.8241206030150754 0.0 0.43633508257764664 0.0
1.0 1.8341708542713568 0.0 0.4460652651369084 0.0
1.0 1.8442211055276383 0.0 0.45592834447393144 0.0
1.0 1.8542713567839195 0.0 0.4659245527549075 0.0
1.0 1.864321608040201 0.0 0.4760541196081666 0.0
1.0 1.8743718592964824 0.0 0.48631727216630904 0.0
1.0 1.8844221105527639 0.0 0.496714235107412 0.0
1.0 1.8944723618090453 0.0 0.5072452306953261 0.0
1.0 1.9045226130653266 0.0 0.5179104788190921 0.0
1.0 1.914572864321608 0.0 0.5287101970315036 0.0
1.0 1.9246231155778895 0.0 0.5396446005868254 0.0
1.0 1.934673366834171 0.0 0.5507139024777143 0.0
1.0 1.9447236180904524 0.0 0.5619183134713375 0.0
1.0 1.9547738693467338 0.0 0.5732580421447302 0.0
1.0 1.964824120603015 0.0 0.5847332949194013 0.0
1.0 1.9748743718592965 0.0 0.5963442760952115 0.0
1.0 1.984924623115578 0.0 0.6080911878835383 0.0
1.0 1.9949748743718594 0.0 0.6199742304397564 0.0
1.0 2.0050251256281406 0.0 0.6319936018950377 0.0
1.0 2.0150753768844223 0.0 0.6441494983875014 0.0
1.0 2.0251256281407035 0.0 0.6564421140927202 0.0
1.0 2.0351758793969847 0.0 0.6688716412536067 0.0
1.0 2.0452261306532664 0.0 0.6814382702096936 0.0
1.0 2.0552763819095476 0.0 0.6941421894258172 0.0
1.0 2.0653266331658293 0.0 0.7069835855202325 0.0
1.0 2.0753768844221105 0.0 0.7199626432921574 0.0
1.0 2.0854271356783918 0.0 0.7330795457487745 0.0
1.0 2.0954773869346734 0.0 0.7463344741316984 0.0
1.0 2.1055276381909547 0.0 0.759727607942914 0.0
1.0 2.1155778894472363 0.0 0.7732591249702178 0.0
1.0 2.1256281407035176 0.0 0.7869292013121536 0.0
1.0 2.135678391959799 0.0 0.8007380114024674 0.0
1.0 2.1457286432160805 0.0 0.8146857280340917 0.0
1.0 2.1557788944723617 0.0 0.828772522382663 0.0
1.0 2.1658291457286434 0.0 0.8429985640295974 0.0
1.0 2.1758793969849246 0.0 0.8573640209847178 0.0
1.0 2.1859296482412063 0.0 0.8718690597084621 0.0
1.0 2.1959798994974875 0.0 0.8865138451336617 0.0
1.0 2.2060301507537687 0.0 0.9012985406869208 0.0
1.0 2.2160804020100504 0.0 0.9162233083095921 0.0
1.0 2.2261306532663316 0.0 0.9312883084783581 0.0
1.0 2.2361809045226133 0.0 0.9464937002254425 0.0
1.0 2.2462311557788945 0.0 0.9618396411584362 0.0
1.0 2.2562814070351758 0.0 0.9773262874797725 0.0
1.0 2.2663316582914574 0.0 0.9929537940058345 0.0
1.0 2.2763819095477387 0.0 1.0087223141857244 0.0
1.0 2.2864321608040203 0.0 1.0246320001196922 0.0
1.0 2.2964824120603016 0.0 1.0406830025772247 0.0
1.0 2.306532663316583 0.0 1.0568754710148216 0.0
1.0 2.3165829145728645 0.0 1.0732095535934494 0.0
1.0 2.3266331658291457 0.0 1.0896853971956764 0.0
1.0 2.3366834170854274 0.0 1.1063031474425276 0.0
1.0 2.3467336683417086 0.0 1.123062948710013 0.0
1.0 2.35678391959799 0.0 1.1399649441453938 0.0
1.0 2.3668341708542715 0.0 1.1570092756831465 0.0
1.0 2.3768844221105527 0.0 1.1741960840606562 0.0
