gamma K price vol
0.0 0.19400000000000003 3.199752156464965E-4 0.22975342718649847
0.0 0.196 3.104690222311757E-4 0.22990650912350297
0.0 0.198 3.0130864102752004E-4 0.23005767175908995
0.0 0.2 2.924801966142196E-4 0.23020707451112793
0.5 0.002 5.110888983186403E-4 0.693277163716788
0.5 0.004 8.086859961573848E-4 0.5662102065068059
0.5 0.006000000000000001 0.0011478724255706348 0.5045467092715085
0.5 0.008 0.0015231514251391497 0.4640892243259285
0.5 0.01 0.0019291374884388651 0.433627551513988
0.5 0.012000000000000002 0.002367329104290669 0.40921097521600625
0.5 0.014000000000000002 0.002837009457739852 0.38872276978037223
0.5 0.016 0.003339438953689138 0.37106322665870844
0.5 0.018000000000000002 0.0038750988163419276 0.3555057082808422
0.5 0.02 0.004445609772841487 0.3416119140610085
0.5 0.022000000000000002 0.00505207379837182 0.32905308566547936
0.5 0.024000000000000004 0.00569652837301412 0.3176207783587964
0.5 0.026000000000000002 0.006380558997595528 0.3071433230394691
0.5 0.028000000000000004 0.007106623585062209 0.2975140550725143
0.5 0.03 0.007876778065355142 0.2886389580064609
0.5 0.032 0.008693813888317019 0.2804636366100056
0.5 0.034 0.009560278150798997 0.27294120011577394
0.5 0.036000000000000004 0.010478959841716649 0.26604342002953574
0.5 0.038000000000000006 0.011452848099964214 0.2597576390557778
0.5 0.04 0.012483889572456858 0.2540591606141623
0.5 0.042 0.011574609835857012 0.2489484568040884
0.5 0.044000000000000004 0.010726261239817098 0.24441134081711213
0.5 0.046000000000000006 0.009941577527458055 0.24047705827936308
0.5 0.04800000000000001 0.009218640095036744 0.2370935450990407
0.5 0.05 0.008557906836072384 0.23427095962352454
0.5 0.052000000000000005 0.007954982001898852 0.23193511983136555
0.5 0.054000000000000006 0.007407291086494415 0.23005883553708922
0.5 0.05600000000000001 0.006909828255445153 0.22857447526099972
0.5 0.05800000000000001 0.00645817983708746 0.2274310303443255
0.5 0.06 0.006047994837148657 0.22658116987226606
0.5 0.062 0.005674592516487147 0.2259712107679131
0.5 0.064 0.005334548438046043 0.22557185798204327
0.5 0.066 0.005023753259284104 0.22533766652499893
0.5 0.068 0.0047395809575127715 0.2252512946860733
0.5 0.07 0.0044787064684701835 0.2252777065091862
0.5 0.07200000000000001 0.004239117574335002 0.22540680192795887
0.5 0.07400000000000001 0.0040182112285264155 0.22561257830012416
0.5 0.07600000000000001 0.0038144348530609893 0.22588924109888303
0.5 0.07800000000000001 0.0036257711951548127 0.22621771956368714
0.5 0.08 0.0034510112326285028 0.22659477879825718
0.5 0.08200000000000002 0.003288590456157469 0.22700643642749002
0.5 0.084 0.0031375580743934163 0.22745100732814208
0.5 0.086 0.002996693489316883 0.2279181527280465
0.5 0.08800000000000001 0.002865241611616755 0.22840712829486498
0.5 0.09 0.0027422422852080852 0.22891022720248344
0.5 0.09200000000000001 0.00262709011239293 0.2294272706824197
0.5 0.094 0.002519022910313684 0.22995245629841107
0.5 0.09600000000000002 0.002417550878364401 0.23048594386462354
0.5 0.098 0.002322063382157289 0.23102332091031336
0.5 0.1 0.00223216074018029 0.23156494494658764
0.5 0.10200000000000001 0.0021473493174991236 0.23210742824892644
0.5 0.10400000000000001 0.00206730033999267 0.2326512379320471
0.5 0.10600000000000001 0.001991611317661556 0.23319374969030338
0.5 0.10800000000000001 0.0019200097632062624 0.2337354849992581
0.5 0.11 0.0018521648356787754 0.23427439418415777
0.5 0.11200000000000002 0.0017878491060252097 0.23481101853623176
0.5 0.114 0.001726788555303623 0.23534374522111226
0.5 0.11600000000000002 0.0016687921122301773 0.23587311397169491
0.5 0.11800000000000001 0.0016136312035401567 0.23639784717762297
0.5 0.12 0.001561144316234261 0.2369184700819979
0.5 0.12200000000000001 0.001511139516955443 0.2374339645955544
0.5 0.124 0.0014634794935122284 0.23794483397417096
0.5 0.126 0.0014180020778076197 0.23845026269926944
0.5 0.128 0.0013745899042011346 0.2389507280413096
0.5 0.13 0.0013331051584652537 0.23944558873417354
0.5 0.132 0.0012934470182640893 0.23993526175086238
0.5 0.134 0.0012554977300548397 0.24041923514052885
0.5 0.136 0.0012191702732307257 0.2408979303288682
0.5 0.138 0.0011843635233682926 0.2413709179147213
0.5 0.14 0.0011510020383747649 0.2418385918036836
0.5 0.14200000000000002 0.0011189985606054893 0.24230060330710992
0.5 0.14400000000000002 0.0010882874122926452 0.24275731990521768
0.5 0.14600000000000002 0.0010587929640061243 0.24320845801732538
0.5 0.14800000000000002 0.0010304578130881355 0.24365436008775035
0.5 0.15 0.0010032161326971472 0.244094795324281
0.5 0.15200000000000002 9.77017565954273E-4 0.24453008266897028
0.5 0.154 9.518045908027221E-4 0.2449600343303513
0.5 0.15600000000000003 9.275328759346815E-4 0.24538494732889266
0.5 0.158 9.041519682475668E-4 0.24580466905172232
0.5 0.16 8.816227110689076E-4 0.2462194761638074
0.5 0.162 8.599006950879496E-4 0.2466292449451929
0.5 0.16400000000000003 8.389512251169615E-4 0.24703423321877463
0.5 0.166 8.18735080897591E-4 0.24743434108058396
0.5 0.168 7.992214283309495E-4 0.24782980894988055
0.5 0.17 7.803755201204113E-4 0.248220556618389
0.5 0.172 7.621698756008378E-4 0.24860680845326694
0.5 0.17400000000000002 7.445736177540698E-4 0.24898850058303895
0.5 0.17600000000000002 7.275621883425416E-4 0.24936584258237848
0.5 0.17800000000000002 7.111080711807852E-4 0.2497387841669677
0.5 0.18 6.951892630943468E-4 0.2501075212861659
0.5 0.182 6.797811763140404E-4 0.2504720149831441
0.5 0.18400000000000002 6.648640484385924E-4 0.2508324486589914
0.5 0.18600000000000003 6.50415851633675E-4 0.25118879282064005
0.5 0.188 6.36418794429266E-4 0.25154121931188034
0.5 0.19 6.228530937464375E-4 0.2518897065610888
0.5 0.19200000000000003 6.097026965775758E-4 0.25223441576468947
0.5 0.19400000000000003 5.969497940451192E-4 0.2525753319922193
0.5 0.196 5.845798706799846E-4 0.2529126066271373
0.5 0.198 5.725768587642E-4 0.25324623031435456
0.5 0.2 5.609276061668698E-4 0.2535763453888747
1.0 0.002 9.900535506668488E-4 0.8861409344312274
1.0 0.004 0.0013254152442946088 0.6712671568537689
1.0 0.006000000000000001 0.001694683032062924 0.5793288989785159
1.0 0.008 0.0020931088743556103 0.5225034831195725
1.0 0.01 0.0025158277358189635 0.4814983345861375
1.0 0.012000000000000002 0.002964773283537608 0.4495765621932052
1.0 0.014000000000000002 0.003439653509585067 0.4233983725957505
1.0 0.016 0.003942280403640934 0.40123785287004715
1.0 0.018000000000000002 0.004473605696111552 0.3820086799930795
1.0 0.02 0.005035918156890203 0.36505860419853986
1.0 0.022000000000000002 0.0056308874580735645 0.3499161033879525
1.0 0.024000000000000004 0.006261322623457802 0.3362820659563037
1.0 0.026000000000000002 0.006929501439991858 0.32391838345225865
1.0 0.028000000000000004 0.007638687290314077 0.3126734585111849
1.0 0.03 0.00839174605082209 0.3024202007225035
1.0 0.032 0.009192148027186976 0.29307639507838845
1.0 0.034 0.010043283856704804 0.2845783497410933
1.0 0.036000000000000004 0.010948258420898218 0.27687367433803745
1.0 0.038000000000000006 0.011910716645616166 0.2699390254406845
1.0 0.04 0.012932429035175793 0.2637245610523341
1.0 0.042 0.012015908486748347 0.25821427206860054
1.0 0.044000000000000004 0.011162572747620489 0.25338458153854737
1.0 0.046000000000000006 0.010375253646382311 0.24925669086339233
1.0 0.04800000000000001 0.009652221836294767 0.24577404434409653
1.0 0.05 0.00899407950265513 0.24294340680256554
1.0 0.052000000000000005 0.008396663877944525 0.2406902514662406
1.0 0.054000000000000006 0.007857744141705864 0.23899075148248364
1.0 0.05600000000000001 0.0073721266380510865 0.23777137735620407
1.0 0.05800000000000001 0.006935502004310778 0.23698218134812682
1.0 0.06 0.006542986540371912 0.2365650551387139
1.0 0.062 0.006189585665819926 0.2364604735347002
1.0 0.064 0.005871322658889991 0.23662854246000337
1.0 0.066 0.0055835683873897875 0.23701399322135122
1.0 0.068 0.005323285502187218 0.2375913260035604
1.0 0.07 0.005086650684527773 0.23831555564972048
1.0 0.07200000000000001 0.004871392711086371 0.23917082910512255
1.0 0.07400000000000001 0.0046745313079952396 0.2401229898679911
1.0 0.07600000000000001 0.004494370308127942 0.24116225849784775
1.0 0.07800000000000001 0.004328645357170236 0.24226358490010588
1.0 0.08 0.004176080742817757 0.2434209599695165
1.0 0.08200000000000002 0.004034969132009521 0.24461629091824838
1.0 0.084 0.0039043410327011447 0.24584592323764118
1.0 0.086 0.003782906283197846 0.24709683792720713
1.0 0.08800000000000001 0.0036699195593898324 0.24836688934342818
1.0 0.09 0.0035643987353815593 0.24964671326840518
1.0 0.09200000000000001 0.0034657640548355095 0.2509350950452898
1.0 0.094 0.0033732604469101134 0.2522252840372354
1.0 0.09600000000000002 0.0032864317292219955 0.2535166790937531
1.0 0.098 0.003204691004802842 0.25480439078653716
1.0 0.1 0.0031276753465659096 0.2560882147709678
1.0 0.10200000000000001 0.0030549234507643726 0.25736459793746574
1.0 0.10400000000000001 0.002986143550410167 0.2586335917984405
1.0 0.10600000000000001 0.0029209690687549378 0.2598926090080872
1.0 0.10800000000000001 0.0028591631313327277 0.2611418641297764
1.0 0.11 0.0028004313666016223 0.2623794727879046
1.0 0.11200000000000002 0.0027445796890411406 0.2636057509157982
1.0 0.114 0.002691369354915099 0.26481932946815273
1.0 0.11600000000000002 0.002640639967328702 0.2660205844954949
1.0 0.11800000000000001 0.0025921960884894048 0.2672085272493285
1.0 0.12 0.0025459040973542855 0.26838356622717413
1.0 0.12200000000000001 0.002501602609799295 0.26954499500147266
1.0 0.124 0.0024591794772752707 0.27069323597661765
1.0 0.126 0.0024185003510334116 0.2718277933766857
1.0 0.128 0.0023794704475485796 0.27294909116508315
1.0 0.13 0.0023419770766097262 0.2740567913790817
1.0 0.132 0.002305939609525781 0.27515131142227717
1.0 0.134 0.002271262855688293 0.2762324319014204
1.0 0.136 0.0022378778106383543 0.27730055844385654
1.0 0.138 0.0022057035368625503 0.27835556087946733
1.0 0.14 0.0021746806429159527 0.2793978298400635
1.0 0.14200000000000002 0.0021447398879338338 0.28042730229672985
1.0 0.14400000000000002 0.002115829882662178 0.2814443520407908
1.0 0.14600000000000002 0.002087891053112014 0.2824489664760462
1.0 0.14800000000000002 0.0020608787126234806 0.283441501651213
1.0 0.15 0.0020347413298190276 0.2844219826982557
1.0 0.15200000000000002 0.0020094398648627474 0.2853907476633784
1.0 0.154 0.00198492951956746 0.2863478497061929
1.0 0.15600000000000003 0.0019611760376094397 0.2872936090424162
1.0 0.158 0.001938140290977891 0.288228099427065
1.0 0.16 0.0019157920965468473 0.2891516237018516
1.0 0.162 0.0018940971277833518 0.2900642705078151
1.0 0.16400000000000003 0.001873028686897583 0.2909663259501129
1.0 0.166 0.0018525565344810467 0.2918578891621065
1.0 0.168 0.0018326569688568042 0.29273923025828485
1.0 0.17 0.00181330324682672 0.29361045548032766
1.0 0.172 0.001794474253545894 0.29447181975575537
1.0 0.17400000000000002 0.0017761462504786898 0.29532343382886284
1.0 0.17600000000000002 0.0017583003654991795 0.2961655382666382
1.0 0.17800000000000002 0.0017409154536701216 0.29699824631258687
1.0 0.18 0.0017239745948898193 0.29782178499832945
1.0 0.182 0.0017074588923287701 0.29863626853086644
1.0 0.18400000000000002 0.0016913531312331503 0.2994419112142182
1.0 0.18600000000000003 0.001675640371115105 0.30023882704738103
1.0 0.188 0.0016603068923472279 0.30102721838663593
1.0 0.19 0.001645337463268405 0.30180719813577617
1.0 0.19200000000000003 0.0016307196794919025 0.302578957448779
1.0 0.19400000000000003 0.0016164398073015291 0.3033426074693518
1.0 0.196 0.0016024866030245452 0.30409832885647786
1.0 0.198 0.0015888476504808359 0.30484623050293874
1.0 0.2 0.001575512733476334 0.3055864832401944
1.5 0.002 0.002713132513611833 NaN
1.5 0.004 0.003078823610019676 1.0889353386386098
1.5 0.006000000000000001 0.0034629882841077137 0.8247073605962363
1.5 0.008 0.0038646798313587472 0.7015715241510794
1.5 0.01 0.004282272530232341 0.6229862473981279
1.5 0.012000000000000002 0.004718118999970605 0.5661576859446416
1.5 0.014000000000000002 0.005173087356572932 0.5220090034329455
1.5 0.016 0.0056500053882270335 0.4861711106744917
1.5 0.018000000000000002 0.006150791947299153 0.456148121014969
1.5 0.02 0.006679041957253099 0.43047476246361344
1.5 0.022000000000000002 0.007237556942648508 0.4081610103334866
1.5 0.024000000000000004 0.00783063595256415 0.3885761766423558
1.5 0.026000000000000002 0.008461944365697468 0.3712495922527208
1.5 0.028000000000000004 0.009136184717752068 0.35586593084435153
1.5 0.03 0.00985778249886398 0.34218192426897215
1.5 0.032 0.010631234224433355 0.3300162015258243
1.5 0.034 0.011461380161702608 0.3192413667204967
1.5 0.036000000000000004 0.012351614545280942 0.3097306724593138
1.5 0.038000000000000006 0.013306500491427295 0.3014186255926756
1.5 0.04 0.014327371622434904 0.2941940502498091
1.5 0.042 0.013416244650889428 0.287991587001365
1.5 0.044000000000000004 0.012575633422172385 0.2827810690463588
1.5 0.046000000000000006 0.011809059893735471 0.27857411379626373
1.5 0.04800000000000001 0.011115516441953811 0.2753082903263882
1.5 0.05 0.010496345040132589 0.2729896155695588
1.5 0.052000000000000005 0.009948018854933332 0.27154282890412185
1.5 0.054000000000000006 0.009469222768612305 0.27095224632084314
1.5 0.05600000000000001 0.009054663607690493 0.2711342288002702
1.5 0.05800000000000001 0.008700601781472533 0.27204416524284036
1.5 0.06 0.00840106142386371 0.27359776401289043
1.5 0.062 0.008150709194002518 0.27572532963011986
1.5 0.064 0.00794387792549393 0.27835017852436994
1.5 0.066 0.007774700713316603 0.28138971325592177
1.5 0.068 0.0076384434324879725 0.28478105581934876
1.5 0.07 0.007529613733471787 0.28844291118697474
1.5 0.07200000000000001 0.0074446193849077545 0.29232867881714214
1.5 0.07400000000000001 0.00737888468530012 0.296368872989662
1.5 0.07600000000000001 0.0073298676955190255 0.3005320319289096
1.5 0.07800000000000001 0.007294074548983687 0.3047650018682407
1.5 0.08 0.0072697853265511325 0.3090482849802564
1.5 0.08200000000000002 0.007254494878739226 0.3133446164453794
1.5 0.084 0.007247065029984676 0.31764288819141456
1.5 0.086 0.007245772528601374 0.3219187426755657
1.5 0.08800000000000001 0.007249867453475639 0.3261664966431112
1.5 0.09 0.007258191415120374 0.33037114567839376
1.5 0.09200000000000001 0.007270246566969719 0.334530331798697
1.5 0.094 0.007285260673651784 0.33863534739414725
1.5 0.09600000000000002 0.007302898512097565 0.3426857954307185
1.5 0.098 0.007322643993635932 0.3466770086079984
1.5 0.1 0.007344267479701376 0.35060970451474144
1.5 0.10200000000000001 0.00736742069949469 0.35448172554694396
1.5 0.10400000000000001 0.007391943461045828 0.3582943911695942
1.5 0.10600000000000001 0.007417597409327345 0.3620470642626543
1.5 0.10800000000000001 0.007444268762712226 0.36574135964287946
1.5 0.11 0.007471791700150102 0.36937753844443827
1.5 0.11200000000000002 0.0075000839848835986 0.37295732973941326
1.5 0.114 0.007529028249435834 0.37648150730059526
1.5 0.11600000000000002 0.007558564064914965 0.3799518092582926
1.5 0.11800000000000001 0.007588606913585035 0.38336928512908847
1.5 0.12 0.007619111694501502 0.3867356227772917
1.5 0.12200000000000001 0.007650016519126423 0.3900520029713683
1.5 0.124 0.0076812872325040344 0.3933200316715093
1.5 0.126 0.007712877789894162 0.3965409335984428
1.5 0.128 0.007744761972112089 0.3997162178068741
1.5 0.13 0.007776905006068491 0.4028471010678603
1.5 0.132 0.007809286508737025 0.4059349904262257
1.5 0.134 0.00784187985035289 0.4089810647334736
1.5 0.136 0.007874668998042143 0.41198662969284433
1.5 0.138 0.00790763329206855 0.4149528098570529
1.5 0.14 0.007940759983254199 0.41788081350183015
1.5 0.14200000000000002 0.00797403284951169 0.42077170290103494
1.5 0.14400000000000002 0.008007441649833249 0.4236265945174998
1.5 0.14600000000000002 0.008040973503808776 0.42644648551740566
1.5 0.14800000000000002 0.008074620107557839 0.42923240692719977
1.5 0.15 0.008108371127799687 0.43198529108654454
1.5 0.15200000000000002 0.00814221977232517 0.4347060901616554
1.5 0.154 0.008176157671518655 0.4373956737701277
1.5 0.15600000000000003 0.008210179224318844 0.4400549131160988
1.5 0.158 0.008244277591099471 0.4426846348545596
1.5 0.16 0.008278448117939806 0.4452856443666614
1.5 0.162 0.008312685169168265 0.4478586956778563
1.5 0.16400000000000003 0.008346984850411136 0.4504045417207453
1.5 0.166 0.0083813424822012 0.45292388433625186
1.5 0.168 0.008415754784147397 0.45541742120106155
1.5 0.17 0.00845021784281943 0.4578858057642137
1.5 0.172 0.008484728877867779 0.4603296852884326
1.5 0.17400000000000002 0.008519284594543474 0.4627496684977894
1.5 0.17600000000000002 0.008553882622614573 0.46514635665009485
1.5 0.17800000000000002 0.00858852017081144 0.4675203172206757
1.5 0.18 0.008623195207498194 0.46987210946343566
1.5 0.182 0.008657905354063244 0.4722022628577964
1.5 0.18400000000000002 0.008692648860164076 0.4745112982766913
1.5 0.18600000000000003 0.008727423687680353 0.4767997102207695
1.5 0.188 0.008762228321333923 0.4790679844586054
1.5 0.19 0.008797061005724372 0.48131658329380383
1.5 0.19200000000000003 0.008831920423098157 0.4835459603523862
1.5 0.19400000000000003 0.00886680505420219 0.4857565482951248
1.5 0.196 0.008901713748134681 0.4879487712826336
1.5 0.198 0.008936645183995935 0.49012303467173773
1.5 0.2 0.008971598352526595 0.4922797355782952

